horizon,subset,cutoff,m1m2,n_features,model,kind,RMSE,MAE,DirAcc,N,train_RMSE,gap_pct
1,xgb_top,0.01,both,17,XGBoost,base,1.0259759792115442,0.6050089084866238,0.5655737704918032,123,0.015289989563029273,66.10115628151394
1,xgb_top,0.01,both,17,LightGBM,base,1.0631609497839007,0.6204834457235001,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,xgb_top,0.01,both,17,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a0.1),ensemble_avg,0.42427224353227005,0.31011546650276967,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a0.1),ensemble_wavg,0.4274539380599438,0.3109502431617532,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Lasso_a0.01),ensemble_avg,0.4184250397794807,0.3001024408157619,0.6885245901639344,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Lasso_a0.01),ensemble_wavg,0.4391883439973238,0.3025460571925916,0.6475409836065574,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a1.0),ensemble_avg,0.4352688231689151,0.31282346364845126,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a1.0),ensemble_wavg,0.45622776537535853,0.31890155697544215,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge),ensemble_avg,0.4352688231689151,0.31282346364845126,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge),ensemble_wavg,0.45622776537535853,0.31890155697544215,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.42333158679308763,0.30142090229659757,0.680327868852459,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.4402801747846755,0.303364245998533,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.4396965052514202,0.31379271453228136,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.4562277653761987,0.3189015569756407,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Ridge),ensemble_avg,0.4396965052514202,0.31379271453228136,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Ridge),ensemble_wavg,0.4562277653761987,0.3189015569756407,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Lasso_a0.01+Ridge_a1.0),ensemble_avg,0.44278542751082384,0.30757759907696297,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Lasso_a0.01+Ridge_a1.0),ensemble_wavg,0.44028017478815396,0.30336424600078254,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Avg(Lasso_a0.01+Ridge),ensemble_avg,0.44278542751082384,0.30757759907696297,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Lasso_a0.01+Ridge),ensemble_wavg,0.44028017478815396,0.30336424600078254,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a1.0+Ridge),ensemble_avg,0.4562277653789035,0.31890155697643363,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a1.0+Ridge),ensemble_wavg,0.45622776537890347,0.31890155697643363,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.4193772294688468,0.3024189607860873,0.6721311475409836,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.43919445397073287,0.3025506842238539,0.6475409836065574,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.43238479252085854,0.3120662648060824,0.6639344262295082,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.4562251887078157,0.3189008296636757,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a0.1+Ridge),ensemble_avg,0.43238479252085854,0.3120662648060824,0.6639344262295082,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a0.1+Ridge),ensemble_wavg,0.4562251887078157,0.3189008296636757,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Lasso_a0.01+Ridge_a1.0),ensemble_avg,0.4298156836952826,0.30585816432067375,0.680327868852459,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Lasso_a0.01+Ridge_a1.0),ensemble_wavg,0.4391960483114818,0.3025518848982713,0.6475409836065574,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Lasso_a0.01+Ridge),ensemble_avg,0.4298156836952826,0.30585816432067375,0.680327868852459,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Lasso_a0.01+Ridge),ensemble_wavg,0.4391960483114818,0.3025518848982713,0.6475409836065574,123,,
1,xgb_top,0.01,both,17,Avg(Linear+Ridge_a1.0+Ridge),ensemble_avg,0.44149161944273957,0.31452493941704474,0.6639344262295082,123,,
1,xgb_top,0.01,both,17,Wavg(Linear+Ridge_a1.0+Ridge),ensemble_wavg,0.45622688233414366,0.3189013100101002,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Lasso_a0.01+Ridge_a1.0),ensemble_avg,0.4332947496045903,0.3067468864167806,0.6885245901639344,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Lasso_a0.01+Ridge_a1.0),ensemble_wavg,0.44027864300401204,0.30336302432150275,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Lasso_a0.01+Ridge),ensemble_avg,0.4332947496045903,0.3067468864167806,0.6885245901639344,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Lasso_a0.01+Ridge),ensemble_wavg,0.44027864300401204,0.30336302432150275,0.6557377049180327,123,,
1,xgb_top,0.01,both,17,Avg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_avg,0.4447514677365541,0.31528002266346195,0.6639344262295082,123,,
1,xgb_top,0.01,both,17,Wavg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_wavg,0.45622709163121855,0.3189013594611693,0.6967213114754098,123,,
1,xgb_top,0.01,both,17,Avg(Lasso_a0.01+Ridge_a1.0+Ridge),ensemble_avg,0.4460832500804351,0.3107279161502254,0.680327868852459,123,,
1,xgb_top,0.01,both,17,Wavg(Lasso_a0.01+Ridge_a1.0+Ridge),ensemble_wavg,0.4402801430622981,0.30336418588061176,0.6557377049180327,123,,
1,xgb_top,0.02,both,8,Linear,base,0.34080176348017455,0.24894413512117175,0.7213114754098361,123,0.37611419103304833,-0.0938875171284642
1,xgb_top,0.02,both,8,Ridge_a0.1,base,0.3421163501700593,0.24955694499420572,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Ridge_a1.0,base,0.3551598536433122,0.2566508595200312,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Ridge,base,0.3551598536433122,0.2566508595200312,0.7131147540983607,123,0.377093301178685,-0.05816451118812018
1,xgb_top,0.02,both,8,Lasso_a0.01,base,0.382530691505716,0.26964532899171634,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,xgb_top,0.02,both,8,Lasso,base,0.4881851409968219,0.335520235354688,0.6639344262295082,123,0.4056453594621275,0.2034776920513512
1,xgb_top,0.02,both,8,Lasso_a0.05,base,0.4881851409968219,0.335520235354688,0.6639344262295082,123,,
1,xgb_top,0.02,both,8,Ridge_a10.0,base,0.49002012531863887,0.33991067203404834,0.6311475409836066,123,,
1,xgb_top,0.02,both,8,ENet_a0.05_l0.5,base,0.5336839305328245,0.36357213262438043,0.6475409836065574,123,,
1,xgb_top,0.02,both,8,MLP,base,0.5570872569572325,0.43804931505795075,0.5819672131147541,123,0.6225950654965925,-0.10521735903433455
1,xgb_top,0.02,both,8,ENet_a0.1_l0.5,base,0.6041107875204239,0.39481260574945665,0.6475409836065574,123,,
1,xgb_top,0.02,both,8,Lasso_a0.2,base,0.6149507365234052,0.3861922461178576,0.6147540983606558,123,,
1,xgb_top,0.02,both,8,XGBoost,base,0.8559196496054194,0.5060634183670374,0.5819672131147541,123,0.026790997631211257,30.948031998938372
1,xgb_top,0.02,both,8,GradientBoosting,base,0.8747456125498779,0.49361923938050095,0.6147540983606558,123,,
1,xgb_top,0.02,both,8,RandomForest,base,0.9093668214981584,0.5330842990670535,0.5983606557377049,123,,
1,xgb_top,0.02,both,8,LightGBM,base,1.0705386281089204,0.6516630961828975,0.5901639344262295,123,,
1,xgb_top,0.02,both,8,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,xgb_top,0.02,both,8,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a0.1),ensemble_avg,0.34145280586403365,0.2492505400576888,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a0.1),ensemble_wavg,0.3421163501699615,0.24955694499416095,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a1.0),ensemble_avg,0.34746606479708064,0.25220118329039665,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a1.0),ensemble_wavg,0.3466500778390722,0.25174746028946965,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge),ensemble_avg,0.34746606479708064,0.25220118329039665,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge),ensemble_wavg,0.3466500778390722,0.25174746028946965,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Lasso_a0.01),ensemble_avg,0.35649051829654355,0.2561087119342561,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Lasso_a0.01),ensemble_wavg,0.3562023900798163,0.2559441540238784,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.3482306003159872,0.2526231381225406,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.3466001293829658,0.2517241048299106,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Ridge),ensemble_avg,0.3482306003159872,0.2526231381225406,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Ridge),ensemble_wavg,0.3466001293829658,0.2517241048299106,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.35737595501459174,0.25665446725616203,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.35680526781335364,0.25633184199874187,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a1.0+Ridge),ensemble_avg,0.3551598536433122,0.2566508595200312,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a1.0+Ridge),ensemble_wavg,0.3551598536433123,0.25665085952003125,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.3653339561865085,0.26150851145987253,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.3654065879604018,0.2615395310476245,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,Avg(Ridge+Lasso_a0.01),ensemble_avg,0.3653339561865085,0.26150851145987253,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge+Lasso_a0.01),ensemble_wavg,0.3654065879604018,0.2615395310476245,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.34561072877072335,0.2511608454965809,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.3466000413179164,0.2517240554678944,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a0.1+Ridge),ensemble_avg,0.34561072877072335,0.2511608454965809,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a0.1+Ridge),ensemble_wavg,0.3466000413179164,0.2517240554678944,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.3505635394891875,0.2530474778574425,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.35620557351191356,0.2559459783087537,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a1.0+Ridge),ensemble_avg,0.3499194400577928,0.25354407511609567,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a1.0+Ridge),ensemble_wavg,0.3466503031510866,0.2517475866209666,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.35536118212948653,0.25575868699981164,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.356199976871723,0.2559427716958668,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Linear+Ridge+Lasso_a0.01),ensemble_avg,0.35536118212948653,0.25575868699981164,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Linear+Ridge+Lasso_a0.01),ensemble_wavg,0.356199976871723,0.2559427716958668,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_avg,0.3504520658612336,0.25385125639640566,0.7131147540983607,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_wavg,0.34659979228964644,0.2517239158876062,0.7213114754098361,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.3559482244512812,0.25613766787580344,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.3568057085123592,0.25633209296014564,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a0.1+Ridge+Lasso_a0.01),ensemble_avg,0.3559482244512812,0.25613766787580344,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a0.1+Ridge+Lasso_a0.01),ensemble_wavg,0.3568057085123592,0.25633209296014564,0.7049180327868853,123,,
1,xgb_top,0.02,both,8,Avg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_avg,0.3611245567943317,0.259615558257327,0.6721311475409836,123,,
1,xgb_top,0.02,both,8,Wavg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_wavg,0.36540742611044,0.26153988852165233,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Linear,base,0.360253569480132,0.2518327593994604,0.680327868852459,123,0.3886906726942252,-0.07316126990385509
1,rf_top,0.01,none,6,Ridge_a0.1,base,0.36143935517139775,0.25264251303092106,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Ridge_a1.0,base,0.3744895188323491,0.26090612853957285,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Ridge,base,0.3744895188323491,0.26090612853957285,0.6639344262295082,123,0.38969090306175336,-0.03900882496863246
1,rf_top,0.01,none,6,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,rf_top,0.01,none,6,Lasso_a0.01,base,0.4106504740529616,0.2827724776045869,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Lasso,base,0.48913598125384233,0.3350620542508841,0.6639344262295082,123,0.40765125151054005,0.19988833455401633
1,rf_top,0.01,none,6,Lasso_a0.05,base,0.48913598125384233,0.3350620542508841,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Ridge_a10.0,base,0.5362665122311248,0.35940662288644404,0.6885245901639344,123,,
1,rf_top,0.01,none,6,ENet_a0.05_l0.5,base,0.5391853885903467,0.3629620962199645,0.6557377049180327,123,,
1,rf_top,0.01,none,6,Lasso_a0.2,base,0.6148666834058476,0.38616449478666426,0.6147540983606558,123,,
1,rf_top,0.01,none,6,ENet_a0.1_l0.5,base,0.6177514249561207,0.4026989390042195,0.6557377049180327,123,,
1,rf_top,0.01,none,6,MLP,base,0.8132827714126383,0.46934308930840496,0.6885245901639344,123,0.3421743063532916,1.3768084169736925
1,rf_top,0.01,none,6,XGBoost,base,0.827949240518143,0.4915081169102852,0.6147540983606558,123,0.03500509255652304,22.652251145493928
1,rf_top,0.01,none,6,RandomForest,base,0.9243720424387317,0.5285057801419009,0.6229508196721312,123,,
1,rf_top,0.01,none,6,GradientBoosting,base,0.9450744789842058,0.5275220724630958,0.6229508196721312,123,,
1,rf_top,0.01,none,6,LightGBM,base,1.0808897241219848,0.6268529931319702,0.6065573770491803,123,,
1,rf_top,0.01,none,6,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,rf_top,0.01,none,6,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a0.1),ensemble_avg,0.3608340115881118,0.25223763621519074,0.680327868852459,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a0.1),ensemble_wavg,0.3602535694802148,0.25183275939951943,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a1.0),ensemble_avg,0.366409129899801,0.25591493527920345,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a1.0),ensemble_wavg,0.36025356948088477,0.25183275940000077,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge),ensemble_avg,0.366409129899801,0.25591493527920345,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge),ensemble_wavg,0.36025356948088477,0.25183275940000077,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Lasso_a0.01),ensemble_avg,0.38172190319329335,0.264618984474229,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Lasso_a0.01),ensemble_wavg,0.36025356948265047,0.2518327594011599,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.36720856305775074,0.2563912545877373,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.3614393551721257,0.2526425130314023,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Ridge),ensemble_avg,0.36720856305775074,0.2563912545877373,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Ridge),ensemble_wavg,0.3614393551721257,0.2526425130314023,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.3826962277965009,0.2652393727005129,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.3614393551739496,0.2526425130325615,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a1.0+Ridge),ensemble_avg,0.3744895188323491,0.26090612853957285,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a1.0+Ridge),ensemble_wavg,0.3744895188323492,0.2609061285395729,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.39132656784721853,0.27033836160403385,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.3744895188346081,0.2609061285408967,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Avg(Ridge+Lasso_a0.01),ensemble_avg,0.39132656784721853,0.27033836160403385,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge+Lasso_a0.01),ensemble_wavg,0.3744895188346081,0.2609061285408967,0.6639344262295082,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_avg,0.36462041315400434,0.2547757188051387,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a0.1+Ridge_a1.0),ensemble_wavg,0.36077939720165014,0.2522002710242376,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a0.1+Ridge),ensemble_avg,0.36462041315400434,0.2547757188051387,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a0.1+Ridge),ensemble_wavg,0.36077939720165014,0.2522002710242376,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_avg,0.37422838223529126,0.2603113266898051,0.680327868852459,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a0.1+Lasso_a0.01),ensemble_wavg,0.36077983906453004,0.25220055638312533,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a1.0+Ridge),ensemble_avg,0.36889434935867266,0.25738489580475216,0.6557377049180327,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a1.0+Ridge),ensemble_wavg,0.3602536223783253,0.25183279736843184,0.680327868852459,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.37914467076708175,0.26329553566403346,0.680327868852459,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.36507839722833274,0.25507828830480617,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Linear+Ridge+Lasso_a0.01),ensemble_avg,0.37914467076708175,0.26329553566403346,0.680327868852459,123,,
1,rf_top,0.01,none,6,Wavg(Linear+Ridge+Lasso_a0.01),ensemble_wavg,0.36507839722833274,0.25507828830480617,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_avg,0.36947160802472095,0.25770982600136283,0.6557377049180327,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Ridge_a1.0+Ridge),ensemble_wavg,0.36143940632537347,0.2526425468474085,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Ridge_a1.0+Lasso_a0.01),ensemble_avg,0.37979898747756474,0.2636945119588533,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Ridge_a1.0+Lasso_a0.01),ensemble_wavg,0.36598478276320606,0.25564583896091725,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a0.1+Ridge+Lasso_a0.01),ensemble_avg,0.37979898747756474,0.2636945119588533,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a0.1+Ridge+Lasso_a0.01),ensemble_wavg,0.36598478276320606,0.25564583896091725,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Avg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_avg,0.38542081608077233,0.2670047448582797,0.6721311475409836,123,,
1,rf_top,0.01,none,6,Wavg(Ridge_a1.0+Ridge+Lasso_a0.01),ensemble_wavg,0.3744900815936017,0.2609064583302501,0.6639344262295082,123,,
1,rf_top,0.02,none,4,Linear,base,0.3652682807766916,0.26175571391882463,0.639344262295082,123,0.39189268243234193,-0.06793799131538233
1,rf_top,0.02,none,4,Ridge_a0.1,base,0.3655085445598233,0.2621274118460246,0.639344262295082,123,,
1,rf_top,0.02,none,4,Ridge_a1.0,base,0.3713422988949701,0.26697110890926695,0.6475409836065574,123,,
1,rf_top,0.02,none,4,Ridge,base,0.3713422988949701,0.26697110890926695,0.6475409836065574,123,0.3931230577744997,-0.05540442985672768
1,rf_top,0.02,none,4,Lasso_a0.01,base,0.3963576758693134,0.28455355426676804,0.6229508196721312,123,,
1,rf_top,0.02,none,4,base_AR1,baseline,0.4077639644689346,0.2944354885826149,0.5737704918032787,123,,
1,rf_top,0.02,none,4,Lasso,base,0.4732398304593994,0.32901580629123744,0.6229508196721312,123,0.41075909054524573,0.1521104251916034
1,rf_top,0.02,none,4,Lasso_a0.05,base,0.4732398304593994,0.32901580629123744,0.6229508196721312,123,,
1,rf_top,0.02,none,4,ENet_a0.05_l0.5,base,0.49624739446696203,0.3460240625842611,0.6147540983606558,123,,
1,rf_top,0.02,none,4,Ridge_a10.0,base,0.49873592562517577,0.34768205492223736,0.6311475409836066,123,,
1,rf_top,0.02,none,4,MLP,base,0.5220839758035258,0.3325957320037796,0.6229508196721312,123,0.3618936868270619,0.4426446075391584
1,rf_top,0.02,none,4,ENet_a0.1_l0.5,base,0.5640471852479222,0.37734304288974274,0.6229508196721312,123,,
1,rf_top,0.02,none,4,Lasso_a0.2,base,0.6148666834058476,0.38616449478666426,0.6147540983606558,123,,
1,rf_top,0.02,none,4,XGBoost,base,0.6416304930093905,0.4099816996659712,0.6229508196721312,123,0.0541897446947024,10.840441334873393
1,rf_top,0.02,none,4,GradientBoosting,base,0.7162177417597212,0.4397458254195176,0.639344262295082,123,,
1,rf_top,0.02,none,4,RandomForest,base,0.728563587982704,0.45249306555984653,0.6229508196721312,123,,
1,rf_top,0.02,none,4,LightGBM,base,1.1880048706506707,0.6806655815633865,0.6147540983606558,123,,
1,rf_top,0.02,none,4,base_Naive,baseline,1.6770128277130518,1.0724099745924471,0.39344262295081966,123,,
1,rf_top,0.02,none,4,base_RollMean6,baseline,1.904347651061076,1.2337170581275627,0.5163934426229508,123,,
1,rf_top,0.02,none,4,Avg(Linear+Ridge_a0.1),ensemble_avg,0.3653766663325361,0.26193937925490773,0.639344262295082,123,,
